Date ,Affiliate,Clicks,GrossSales,Voids,NetSales,NumberofSales,ManualCredits,Commissions,Conversion,EPC,AverageOrder,AffiliateID,Organization,Website,NumbSales,NumbLeads,NumbTwoTier,NumbBonuses,NumbPayPerCall,NumbLeapFrog,SaleCommissions,LeadCommissions,TwoTierCommissions,BonusCommissions,PayPerCallCommissions,LeapFrogCommissions,TransactionFees
9-12-2020,140995-Savings.com Inc-www.savings.com,5,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,140995,Savings.com Inc,www.savings.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1014069-Mutzel Nutrition LLC-highintensityhealth.com/,5,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1014069,Mutzel Nutrition LLC,highintensityhealth.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1772040-Meredith Corporation-www.realsimple.com/,5,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1772040,Meredith Corporation,www.realsimple.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,201285-12 Interactive LLC-www.perkspot.com,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,201285,12 Interactive LLC,www.perkspot.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,514792-CBS Interactive Inc.-www.cnet.com,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,514792,CBS Interactive Inc.,www.cnet.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,745788-digidip GmbH-digidip.net,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,745788,digidip GmbH,digidip.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1413766-LinkGains (HK) Limited-www.hotdeals.com,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1413766,LinkGains (HK) Limited,www.hotdeals.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1238556-YIELDKIT GmbH-yieldkit.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1238556,YIELDKIT GmbH,yieldkit.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1372745-SavvyShop-savvyshopworld.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1372745,SavvyShop,savvyshopworld.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,193744-shareasaleaffnl@rmn.com-www.retailmenot.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,193744,shareasaleaffnl@rmn.com,www.retailmenot.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,742098-adgoal GmbH-www.adgoal.net,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,742098,adgoal GmbH,www.adgoal.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1242889-RIZKNOWS LLC-www.rizknows.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1242889,RIZKNOWS LLC,www.rizknows.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1578665-Mattress Advisor LLC-sleepopolis.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1578665,Mattress Advisor LLC,sleepopolis.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1851859-TRAN ANH THAI-bestmaxcoupons.com/,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1851859,TRAN ANH THAI,bestmaxcoupons.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,136482-Vertive LLC (Offers.com LLC.)-offers.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,136482,"Vertive, LLC (Offers.com, LLC.)",offers.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,154911-CouponCabin LLC-www.couponcabin.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,154911,"CouponCabin, LLC",www.couponcabin.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,213636-SurfMyAds.com-www.promocodes.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,213636,SurfMyAds.com,www.promocodes.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1140999-Chichihaha Limited-www.couponbirds.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1140999,Chichihaha Limited,www.couponbirds.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1225169-Vox Media LLC-www.voxmedia.com/a/vm,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1225169,"Vox Media, LLC",www.voxmedia.com/a/vm,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1273061-BRAND REWARD (HONG KONG) LIMITED-www.brandreward.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1273061,BRAND REWARD (HONG KONG) LIMITED,www.brandreward.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1307407-VerticalScope Inc.-thesleepjudge.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1307407,VerticalScope Inc.,thesleepjudge.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1649859-Mattress Advisor-www.mattressadvisor.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1649859,Mattress Advisor,www.mattressadvisor.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1693896-Karen Shopoff Rooff-www.wellbalancedwomen.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1693896,Karen Shopoff Rooff,www.wellbalancedwomen.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,1778626-Syed Hammad Hussain-www.couponsvolcano.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1778626,Syed Hammad Hussain,www.couponsvolcano.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,2015681-Fresh Healthy Media LLC-vegnews.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2015681,"Fresh Healthy Media, LLC",vegnews.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,2029250-CNN Interactive Group-www.cnn.com/cnn-underscored/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2029250,CNN Interactive Group,www.cnn.com/cnn-underscored/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-12-2020,2182271-Promo Codes Guide LLC-www.promocodes.guide,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2182271,Promo Codes Guide LLC ,www.promocodes.guide,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
