Date ,Affiliate,Clicks,GrossSales,Voids,NetSales,NumberofSales,ManualCredits,Commissions,Conversion,EPC,AverageOrder,AffiliateID,Organization,Website,NumbSales,NumbLeads,NumbTwoTier,NumbBonuses,NumbPayPerCall,NumbLeapFrog,SaleCommissions,LeadCommissions,TwoTierCommissions,BonusCommissions,PayPerCallCommissions,LeapFrogCommissions,TransactionFees
9-9-2020,1584217-Trends Green-topnaturalmattresses.com,56,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1584217,Trends Green,topnaturalmattresses.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1773960-Tuck.com LLC-tuck.com,28,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1773960,"Tuck.com, LLC",tuck.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1014069-Mutzel Nutrition LLC-highintensityhealth.com/,13,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1014069,Mutzel Nutrition LLC,highintensityhealth.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1772040-Meredith Corporation-www.realsimple.com/,11,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1772040,Meredith Corporation,www.realsimple.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,2284878-Tuck.com LLC-www.sleepfoundation.org/,10,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2284878,"Tuck.com, LLC",www.sleepfoundation.org/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,140995-Savings.com Inc-www.savings.com,8,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,140995,Savings.com Inc,www.savings.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,136482-Vertive LLC (Offers.com LLC.)-offers.com,6,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,136482,"Vertive, LLC (Offers.com, LLC.)",offers.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1413766-LinkGains (HK) Limited-www.hotdeals.com,6,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1413766,LinkGains (HK) Limited,www.hotdeals.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,745788-digidip GmbH-digidip.net,5,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,745788,digidip GmbH,digidip.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,721112-For Me To Coupon-www.fmtc.co,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,721112,For Me To Coupon,www.fmtc.co,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1663605-GSG North America LLC-coupons.businessinsider.com/,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1663605,GSG North America LLC,coupons.businessinsider.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,514792-CBS Interactive Inc.-www.cnet.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,514792,CBS Interactive Inc.,www.cnet.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1242889-RIZKNOWS LLC-www.rizknows.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1242889,RIZKNOWS LLC,www.rizknows.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1375544-REE SOLUTIONS INC-www.reecoupons.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1375544,REE SOLUTIONS INC,www.reecoupons.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1519404-Mariano Cordoba-marianocordoba.me,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1519404,Mariano Cordoba,marianocordoba.me,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1578665-Mattress Advisor LLC-sleepopolis.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1578665,Mattress Advisor LLC,sleepopolis.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,193744-shareasaleaffnl@rmn.com-www.retailmenot.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,193744,shareasaleaffnl@rmn.com,www.retailmenot.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,742098-adgoal GmbH-www.adgoal.net,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,742098,adgoal GmbH,www.adgoal.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1140999-Chichihaha Limited-www.couponbirds.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1140999,Chichihaha Limited,www.couponbirds.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1418817-MK INFOTECH LIMITED-www.anycodes.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1418817,MK INFOTECH LIMITED,www.anycodes.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,2015681-Fresh Healthy Media LLC-vegnews.com/,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2015681,"Fresh Healthy Media, LLC",vegnews.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,2371233-william greiner-id-mag.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2371233,william greiner,id-mag.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,64460-eDealinfo USA Inc.-www.edealinfo.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,64460,eDealinfo USA Inc.,www.edealinfo.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,154911-CouponCabin LLC-www.couponcabin.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,154911,"CouponCabin, LLC",www.couponcabin.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,346980-Evreward LLC-evreward.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,346980,Evreward LLC,evreward.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,824466-Mazitsol-wativ.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,824466,Mazitsol,wativ.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1225169-Vox Media LLC-www.voxmedia.com/a/vm,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1225169,"Vox Media, LLC",www.voxmedia.com/a/vm,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1250612-Refermate LLC-www.refermate.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1250612,"Refermate, LLC",www.refermate.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1273061-BRAND REWARD (HONG KONG) LIMITED-www.brandreward.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1273061,BRAND REWARD (HONG KONG) LIMITED,www.brandreward.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1393373-CPAR Media Corp-www.coupongrind.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1393373,CPAR Media Corp,www.coupongrind.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1597262-Tabita Simrin-www.pennysaviour.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1597262,Tabita Simrin,www.pennysaviour.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1738672-Bin Yin-www.couponpa.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1738672,Bin Yin,www.couponpa.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1778626-Syed Hammad Hussain-www.couponsvolcano.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1778626,Syed Hammad Hussain,www.couponsvolcano.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,1869309-Mattress Media LLC.-mattressnerd.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1869309,"Mattress Media, LLC.",mattressnerd.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,2029250-CNN Interactive Group-www.cnn.com/cnn-underscored/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2029250,CNN Interactive Group,www.cnn.com/cnn-underscored/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,2058900-Kimberly Kornfeld-medium.com/@kim.straus,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2058900,Kimberly Kornfeld,medium.com/@kim.straus,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,2075116-Arif Bilal-www.fivestarcoupon.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2075116,Arif Bilal,www.fivestarcoupon.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,2292146-Olymp Technologies Inc-honestbrandreviews.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2292146,Olymp Technologies Inc,honestbrandreviews.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,2316883-HigherDOSE LLC-higherdose.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2316883,HigherDOSE LLC,higherdose.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-9-2020,2334633-Jo Seney-www.facebook.com/Jabars310SalesPage/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2334633,Jo Seney,www.facebook.com/Jabars310SalesPage/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
