Date,Affiliate,Clicks,GrossSales,Voids,NetSales,NumberofSales,ManualCredits,Commissions,Conversion,EPC,AverageOrder,AffiliateID,Organization,Website,NumbSales,NumbLeads,NumbTwoTier,NumbBonuses,NumbPayPerCall,NumbLeapFrog,SaleCommissions,LeadCommissions,TwoTierCommissions,BonusCommissions,PayPerCallCommissions,LeapFrogCommissions,TransactionFees
9-11-2020,1088116-Business Insider Inc.-www.businessinsider.com,49,$417.60,0,$417.60,2,0,$83.52,4.08,$170.45,$208.80,1088116,"Business Insider, Inc.",www.businessinsider.com,2,0,0,0,0,0,$83.52,$0.00,$0.00,$0.00,$0.00,$0.00,$16.70
9-11-2020,314743-Skimbit Ltd-skimlinks.com,90,$224.10,0,$224.10,1,0,$33.61,1.11,$37.34,$224.10,314743,Skimbit Ltd,skimlinks.com,1,0,0,0,0,0,$33.61,$0.00,$0.00,$0.00,$0.00,$0.00,$6.72
9-11-2020,725033-ID.me Inc.-shop.id.me,46,$206.72,0,$206.72,1,0,$6.20,2.17,$13.48,$206.72,725033,"ID.me, Inc.",shop.id.me,1,0,0,0,0,0,$6.20,$0.00,$0.00,$0.00,$0.00,$0.00,$1.24
9-11-2020,2053730-WW Affiliate-www.yourbestmattress247.com,12,$199.00,0,$199.00,1,0,$5.97,8.33,$49.75,$199.00,2053730,WW Affiliate,www.yourbestmattress247.com,1,0,0,0,0,0,$5.97,$0.00,$0.00,$0.00,$0.00,$0.00,$1.19
9-11-2020,445875-Demand.io-knoji.com,16,$174.83,0,$174.83,1,0,$5.24,6.25,$32.75,$174.83,445875,Demand.io,knoji.com,1,0,0,0,0,0,$5.24,$0.00,$0.00,$0.00,$0.00,$0.00,$1.05
9-11-2020,1584217-Trends Green-topnaturalmattresses.com,42,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1584217,Trends Green,topnaturalmattresses.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,748814-Reviewed.com-www.reviewed.com,38,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,748814,Reviewed.com,www.reviewed.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,389818-VigLink Inc.-www.viglink.com,24,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,389818,"VigLink, Inc.",www.viglink.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,1773960-Tuck.com LLC-tuck.com,16,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1773960,"Tuck.com, LLC",tuck.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,201285-12 Interactive LLC-www.perkspot.com,15,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,201285,12 Interactive LLC,www.perkspot.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,1014069-Mutzel Nutrition LLC-highintensityhealth.com/,8,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1014069,Mutzel Nutrition LLC,highintensityhealth.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,2284878-Tuck.com LLC-www.sleepfoundation.org/,8,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2284878,"Tuck.com, LLC",www.sleepfoundation.org/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,1238556-YIELDKIT GmbH-yieldkit.com,7,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1238556,YIELDKIT GmbH,yieldkit.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,514792-CBS Interactive Inc.-www.cnet.com,6,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,514792,CBS Interactive Inc.,www.cnet.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,140995-Savings.com Inc-www.savings.com,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,140995,Savings.com Inc,www.savings.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,745788-digidip GmbH-digidip.net,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,745788,digidip GmbH,digidip.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,1413766-LinkGains (HK) Limited-www.hotdeals.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1413766,LinkGains (HK) Limited,www.hotdeals.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,1578665-Mattress Advisor LLC-sleepopolis.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1578665,Mattress Advisor LLC,sleepopolis.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,136482-Vertive LLC (Offers.com LLC.)-offers.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,136482,"Vertive, LLC (Offers.com, LLC.)",offers.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,193744-shareasaleaffnl@rmn.com-www.retailmenot.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,193744,shareasaleaffnl@rmn.com,www.retailmenot.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,1519404-Mariano Cordoba-marianocordoba.me,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1519404,Mariano Cordoba,marianocordoba.me,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,1738672-Bin Yin-www.couponpa.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1738672,Bin Yin,www.couponpa.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,2029250-CNN Interactive Group-www.cnn.com/cnn-underscored/,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2029250,CNN Interactive Group,www.cnn.com/cnn-underscored/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-11-2020,154911-CouponCabin LLC-www.couponcabin.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,154911,"CouponCabin, LLC",www.couponcabin.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
