Date,Affiliate,Clicks,GrossSales,Voids,NetSales,NumberofSales,ManualCredits,Commissions,Conversion,EPC,AverageOrder,AffiliateID,Organization,Website,NumbSales,NumbLeads,NumbTwoTier,NumbBonuses,NumbPayPerCall,NumbLeapFrog,SaleCommissions,LeadCommissions,TwoTierCommissions,BonusCommissions,PayPerCallCommissions,LeapFrogCommissions,TransactionFees
9-7-2020,514792-CBS Interactive Inc.-www.cnet.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,514792,CBS Interactive Inc.,www.cnet.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,742098-adgoal GmbH-www.adgoal.net,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,742098,adgoal GmbH,www.adgoal.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,1519404-Mariano Cordoba-marianocordoba.me,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1519404,Mariano Cordoba,marianocordoba.me,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,1578665-Mattress Advisor LLC-sleepopolis.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1578665,Mattress Advisor LLC,sleepopolis.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,1140999-Chichihaha Limited-www.couponbirds.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1140999,Chichihaha Limited,www.couponbirds.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,1242889-RIZKNOWS LLC-www.rizknows.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1242889,RIZKNOWS LLC,www.rizknows.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,1869309-Mattress Media LLC.-mattressnerd.com,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1869309,"Mattress Media, LLC.",mattressnerd.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,2015681-Fresh Healthy Media LLC-vegnews.com/,2,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2015681,"Fresh Healthy Media, LLC",vegnews.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,154911-CouponCabin LLC-www.couponcabin.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,154911,"CouponCabin, LLC",www.couponcabin.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,193744-shareasaleaffnl@rmn.com-www.retailmenot.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,193744,shareasaleaffnl@rmn.com,www.retailmenot.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,930703-Antifragile Fit-antifragile.fit,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,930703,Antifragile Fit,antifragile.fit,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,1250612-Refermate LLC-www.refermate.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1250612,"Refermate, LLC",www.refermate.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,1273061-BRAND REWARD (HONG KONG) LIMITED-www.brandreward.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1273061,BRAND REWARD (HONG KONG) LIMITED,www.brandreward.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,1606247-Shasta Tisdale-www.facebook.com/Saleaholiccoupons/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1606247,Shasta Tisdale,www.facebook.com/Saleaholiccoupons/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,1649859-Mattress Advisor-www.mattressadvisor.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1649859,Mattress Advisor,www.mattressadvisor.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,2075116-Arif Bilal-www.fivestarcoupon.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2075116,Arif Bilal,www.fivestarcoupon.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,2292146-Olymp Technologies Inc-honestbrandreviews.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2292146,Olymp Technologies Inc,honestbrandreviews.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,2316883-HigherDOSE LLC-higherdose.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2316883,HigherDOSE LLC,higherdose.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,2334633-Jo Seney-www.facebook.com/Jabars310SalesPage/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2334633,Jo Seney,www.facebook.com/Jabars310SalesPage/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-7-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-7-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,
