Date,Affiliate,Clicks,GrossSales,Voids,NetSales,NumberofSales,ManualCredits,Commissions,Conversion,EPC,AverageOrder,AffiliateID,Organization,Website,NumbSales,NumbLeads,NumbTwoTier,NumbBonuses,NumbPayPerCall,NumbLeapFrog,SaleCommissions,LeadCommissions,TwoTierCommissions,BonusCommissions,PayPerCallCommissions,LeapFrogCommissions,TransactionFees
9-8-2020,1584217-Trends Green-topnaturalmattresses.com,41,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1584217,Trends Green,topnaturalmattresses.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,201285-12 Interactive LLC-www.perkspot.com,32,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,201285,12 Interactive LLC,www.perkspot.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1773960-Tuck.com LLC-tuck.com,21,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1773960,"Tuck.com, LLC",tuck.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,2053730-WW Affiliate-www.yourbestmattress247.com,12,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2053730,WW Affiliate,www.yourbestmattress247.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,389818-VigLink Inc.-www.viglink.com,11,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,389818,"VigLink, Inc.",www.viglink.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1772040-Meredith Corporation-www.realsimple.com/,10,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1772040,Meredith Corporation,www.realsimple.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,748814-Reviewed.com-www.reviewed.com,7,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,748814,Reviewed.com,www.reviewed.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,2284878-Tuck.com LLC-www.sleepfoundation.org/,7,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2284878,"Tuck.com, LLC",www.sleepfoundation.org/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,742098-adgoal GmbH-www.adgoal.net,6,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,742098,adgoal GmbH,www.adgoal.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1238556-YIELDKIT GmbH-yieldkit.com,5,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1238556,YIELDKIT GmbH,yieldkit.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1578665-Mattress Advisor LLC-sleepopolis.com,5,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1578665,Mattress Advisor LLC,sleepopolis.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,140995-Savings.com Inc-www.savings.com,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,140995,Savings.com Inc,www.savings.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,193744-shareasaleaffnl@rmn.com-www.retailmenot.com,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,193744,shareasaleaffnl@rmn.com,www.retailmenot.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,745788-digidip GmbH-digidip.net,4,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,745788,digidip GmbH,digidip.net,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1014069-Mutzel Nutrition LLC-highintensityhealth.com/,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1014069,Mutzel Nutrition LLC,highintensityhealth.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1225169-Vox Media LLC-www.voxmedia.com/a/vm,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1225169,"Vox Media, LLC",www.voxmedia.com/a/vm,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1242889-RIZKNOWS LLC-www.rizknows.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1242889,RIZKNOWS LLC,www.rizknows.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1413766-LinkGains (HK) Limited-www.hotdeals.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1413766,LinkGains (HK) Limited,www.hotdeals.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1519404-Mariano Cordoba-marianocordoba.me,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1519404,Mariano Cordoba,marianocordoba.me,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,2371233-william greiner-id-mag.com,3,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2371233,william greiner,id-mag.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,154911-CouponCabin LLC-www.couponcabin.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,154911,"CouponCabin, LLC",www.couponcabin.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,318676-Capital Intellect Inc.-www.befrugal.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,318676,"Capital Intellect, Inc.",www.befrugal.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1273061-BRAND REWARD (HONG KONG) LIMITED-www.brandreward.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1273061,BRAND REWARD (HONG KONG) LIMITED,www.brandreward.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1307407-VerticalScope Inc.-thesleepjudge.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1307407,VerticalScope Inc.,thesleepjudge.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1538097-Wildfire Systems Inc.-wildfire-corp.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1538097,"Wildfire Systems, Inc.",wildfire-corp.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1649859-Mattress Advisor-www.mattressadvisor.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1649859,Mattress Advisor,www.mattressadvisor.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,1868351-Liberty Labs Ltd-www.libertyvaults.com,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,1868351,Liberty Labs Ltd,www.libertyvaults.com,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,2029250-CNN Interactive Group-www.cnn.com/cnn-underscored/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2029250,CNN Interactive Group,www.cnn.com/cnn-underscored/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,2075116-Arif Bilal-www.fivestarcoupon.com/,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2075116,Arif Bilal,www.fivestarcoupon.com/,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
9-8-2020,2122913-James Morse-www.facebook.com/JamesScottMorse,1,$0.00,0,$0.00,0,0,$0.00,0,$0.00,$0.00,2122913,James Morse,www.facebook.com/JamesScottMorse,0,0,0,0,0,0,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00,$0.00
